MASTERCLIENT,LOCATIONCODE,ITEMNO,DESCRIPTION,DESCRIPTION2,OKQUANTITY,REJECTQUANTITY,HOLDQUANTITY,TOTALQUANTITY,PUTAWAYOUTSTANDINGQTY,GATEENTRYOUTSTANDING,UOM,ITEMCATEGORYCODE,BRANDCODE,VENDORCODE,VENDORNAME,GRNNUMBER,ASNNO,GRNREGISTEREDDATE,CLIENTGRNDATE,PETSTYLECODE,STYLENAME,COLORCODE,SIZECODE,SOURCENO,INVOICENO,INVOICEDATE,VEHICLEARRIVALDATETIME,STATUS,POTYPE,CREATEDBY,MODIFYBY,IMEI,BOXID,STOREID,LOTNO,SERIALNO,Matc,LOTEXPIRY,MRP,VENDORBATCHNO,MFGDATE,PONO,PURCHASEPRICE,VENDORORDERNO,DISPATCHTYPE,ITEMSERIALNO,TOTALWAREHOUSEQUANTITY,CONTAINERNO,PONO2,COUNTRY_OF_ORIGIN,CATEGORY,BILL_OF_LADING,BILL_OF_ENTRY,WEIGHT,VOLUME,LPNCODE,ITEMCBM,ASNCBM,TOTALITEMCBM,TOTALASNCBM,NO2,BINCODE,TRANSPORTERNAME,VEHICLENO,DOCKETNO,VENDORADDRESS,SOURCETYPE,DEVICEMAC,DATA_MONTH
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110358,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7ECDB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110359,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7EC83,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110345,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F63B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110356,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7EC5B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110327,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F3FB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110637,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F61B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110325,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F833,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110335,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00064,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80C8B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110349,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80693,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110347,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F713,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110346,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7ECBB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110329,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F5BB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110334,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F71B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110323,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00064,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80653,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110635,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E85EB3,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110632,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00064,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E81E0B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110322,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E808FB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110330,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80D23,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110627,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7F8F3,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110340,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7FA63,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110621,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00064,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E85CD3,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110630,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00064,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E8110B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110357,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7FB2B,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110326,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00064,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80093,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110337,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E804B3,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110331,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80DBB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110631,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E815D3,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110355,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00064,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7E743,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110633,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E819CB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110348,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80D53,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110324,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E80C93,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110354,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00063,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E7E753,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3178,ASN/2025/347,2026-01-29T17:55:43,,WM-03,,,,GE/2025/345,NOD/2526/11766,2026-01-27T00:00:00,,Released,,Udit Kumar,Udit Kumar,,,,NOD/2526/11766,SY110622,Closed,,0,,2026-01-27T00:00:00,PO/2025/194,1950,PO/25-26/00034,Warehouse,,1,,,,,,,0,0,DEL_AX00065,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E811FB,1/1/2026
WIOM,001-SAKET,WM-05,Wiom ONT_SY-G/EPON ONT-BLACK,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3180,ASN/2025/348,2026-01-29T17:51:22,,Wiom ONT_SY-G/EPON ONT-BLACK,,,,GE/2025/346,DC/2526/RMA/8799,2026-01-27T00:00:00,,Closed,,Pradeep,Pradeep,,,,DC/2526/RMA/8799,SY0596,#N/A,,0,,2026-01-27T00:00:00,PO/2025/236,1950,PR/2025/20,Warehouse,,1,,,,,,,0,0,DEL_AX00059,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,B8B7DB263513,1/1/2026
WIOM,001-SAKET,WM-05,Wiom ONT_SY-G/EPON ONT-BLACK,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3180,ASN/2025/348,2026-01-29T17:51:22,,Wiom ONT_SY-G/EPON ONT-BLACK,,,,GE/2025/346,DC/2526/RMA/8799,2026-01-27T00:00:00,,Closed,,Pradeep,Pradeep,,,,DC/2526/RMA/8799,SY0888,#N/A,,0,,2026-01-27T00:00:00,PO/2025/236,1950,PR/2025/20,Warehouse,,1,,,,,,,0,0,DEL_AX00059,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,B8B7DB261B43,1/1/2026
WIOM,001-SAKET,WM-05,Wiom ONT_SY-G/EPON ONT-BLACK,Normal BAU,1,0,0,1,0,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3180,ASN/2025/348,2026-01-29T17:51:22,,Wiom ONT_SY-G/EPON ONT-BLACK,,,,GE/2025/346,DC/2526/RMA/8799,2026-01-27T00:00:00,,Closed,,Pradeep,Pradeep,,,,DC/2526/RMA/8799,SY0882,#N/A,,0,,2026-01-27T00:00:00,PO/2025/236,1950,PR/2025/20,Warehouse,,1,,,,,,,0,0,DEL_AX00059,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,B8B7DB2625CB,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3172,ASN/2025/348,2026-01-29T17:46:55,,WM-03,,,,GE/2025/346,DC/2526/RMA/8799,2026-01-27T00:00:00,,Released,,Pradeep,Pradeep,,,,DC/2526/RMA/8799,SY089084,#N/A,,0,,2026-01-27T00:00:00,PO/2025/236,1950,PR/2025/20,Warehouse,,1,,,,,,,0,0,DEL_AX00033,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB2E2BA90,1/1/2026
WIOM,001-SAKET,WM-03,Wiom ONT_SY-GPON-2000-WADONT-WHITE,Normal BAU,1,0,0,1,1,0,PCS,ELECTRONICS,,V202206004,GOIP Global Services Private Limited,GRN/2025/3172,ASN/2025/348,2026-01-29T17:46:55,,WM-03,,,,GE/2025/346,DC/2526/RMA/8799,2026-01-27T00:00:00,,Released,,Pradeep,Pradeep,,,,DC/2526/RMA/8799,SY046886,#N/A,,0,,2026-01-27T00:00:00,PO/2025/236,1950,PR/2025/20,Warehouse,,1,,,,,,,0,0,DEL_AX00033,0,0,0,0,ONT,,,,,"H-68, Sector-63, Noida, Gautam Buddha Nagar",Gate Entry,989DB220CE37,1/1/2026
